Year,Month,Day,Hour,SiteId,RelativeHumidity %,Windspeed kts,WindDirection,GlobalHorizontalIrradiation W/m^2,DiffuseHorizontalRadiation W/m^2,DirectNormalIrradiation W/m^2,Temperature C,DewPointTemperature C,WetBulbTemperature C,SurfacePressure kPa,WindChillTemperature C,ApparentTemperature C,windspeed KPH,PrecipPrvHour cm,DownwardTerrestrialRadiation W/m^2,CldCvr %,MeanSeaLevelPressure kPa,ExtraTerrestrialHorizontalRadiation W/m^2,ExtraTerrestrialNormalRadiation W/m^2
2013,9,30,18,2087599580,55.3,4.5,267.0,102.0,102.0,0.0,22.3,12.9,16.3,99.5,22.3,22.3,8.3,0.0,311.0,2.0,101.1,296.0,1363.0
2013,9,30,19,2087599580,77.6,3.1,273.0,0.0,0.0,0.0,17.0,13.1,14.6,99.5,17.0,17.0,5.7,0.0,306.0,5.0,101.2,13.0,1363.0
2013,9,30,20,2087599580,87.6,2.2,329.0,0.0,0.0,0.0,15.6,13.5,14.3,99.6,15.6,15.6,4.0,0.0,305.0,11.0,101.2,0.0,0.0
2013,9,30,21,2087599580,91.9,2.7,145.2,0.0,0.0,0.0,15.5,13.3,14.1,99.6,15.5,15.5,5.1,0.0,309.4,14.4,101.2,0.0,0.0
2013,9,30,22,2087599580,89.9,2.6,119.2,0.0,0.0,0.0,15.2,13.3,14.0,99.6,15.2,15.2,4.9,0.0,309.6,17.0,101.2,0.0,0.0
2013,9,30,23,2087599580,86.3,2.4,76.4,0.0,0.0,0.0,15.7,13.9,14.6,99.6,15.7,15.7,4.5,0.0,314.6,15.2,101.2,0.0,0.0
2013,9,30,24,2087599580,85.6,2.2,98.4,0.0,0.0,0.0,16.1,14.4,15.0,99.7,16.1,16.1,4.1,0.0,317.8,12.8,101.3,0.0,0.0
2016,10,1,1,2087599580,93.3,1.8,114.4,0.0,0.0,0.0,16.5,14.9,15.5,99.7,16.5,16.5,3.3,0.0,320.0,8.2,101.3,0.0,0.0
2016,10,1,2,2087599580,92.6,1.3,124.4,0.0,0.0,0.0,16.9,15.4,15.9,99.8,16.9,16.9,2.4,0.0,322.4,4.4,101.4,0.0,0.0
2016,10,1,3,2087599580,92.2,1.0,117.2,0.0,0.0,0.0,17.0,15.7,16.2,99.8,17.0,17.0,1.8,0.0,325.6,0.8,101.5,0.0,0.0
2016,10,1,4,2087599580,91.8,1.0,113.8,0.0,0.0,0.0,16.6,15.2,15.7,99.8,16.6,16.6,1.9,0.0,324.2,0.4,101.5,0.0,0.0
2016,10,1,5,2087599580,91.1,1.0,107.0,0.0,0.0,0.0,16.3,14.8,15.4,99.9,16.3,16.3,1.8,0.0,323.0,0.0,101.5,0.0,0.0
2016,10,1,6,2087599580,89.0,1.2,98.0,0.0,0.0,0.0,15.6,13.8,14.4,99.9,15.6,15.6,2.2,0.0,323.0,0.0,101.5,0.0,0.0
2016,10,1,7,2087599580,87.1,2.7,115.0,0.0,0.0,0.0,16.2,14.1,14.9,99.9,16.2,16.2,4.9,0.0,323.0,0.0,101.5,0.0,0.0
2016,10,1,8,2087599580,60.7,3.6,122.0,171.0,79.0,381.0,21.0,13.1,16.0,99.9,21.0,21.0,6.8,0.0,324.0,0.0,101.6,213.0,1363.0
2016,10,1,9,2087599580,49.8,2.6,186.0,396.0,110.0,795.0,23.8,12.7,16.8,100.0,23.8,23.8,4.8,0.0,339.0,0.0,101.6,490.0,1363.0
2016,10,1,10,2087599580,45.2,4.2,225.0,590.0,98.0,915.0,25.5,12.7,17.3,100.0,25.5,25.5,7.7,0.0,348.0,0.0,101.6,732.0,1363.0
2016,10,1,11,2087599580,40.8,5.9,238.0,734.0,99.0,939.0,27.1,12.7,17.9,99.9,27.1,27.0,11.0,0.0,353.0,0.0,101.5,921.0,1363.0
2016,10,1,12,2087599580,39.5,8.4,245.0,820.0,132.0,897.0,27.9,12.9,18.2,99.9,27.9,27.6,15.5,0.0,358.0,0.0,101.5,1045.0,1364.0
2016,10,1,13,2087599580,40.7,11.3,246.0,840.0,147.0,864.0,27.5,13.0,18.1,99.8,27.5,27.3,20.8,0.0,349.0,0.0,101.4,1094.0,1364.0
2016,10,1,14,2087599580,43.2,11.8,248.0,799.0,146.0,836.0,26.9,13.3,18.1,99.8,26.9,26.9,21.9,0.0,346.0,0.0,101.4,1065.0,1364.0
2016,10,1,15,2087599580,45.1,10.6,250.0,683.0,165.0,736.0,26.0,13.2,17.8,99.7,26.0,26.0,19.6,0.0,345.0,0.0,101.3,961.0,1364.0
2016,10,1,16,2087599580,47.2,8.8,251.0,510.0,170.0,589.0,25.1,13.0,17.4,99.7,25.0,25.0,16.3,0.0,343.0,0.0,101.3,788.0,1364.0
2016,10,1,17,2087599580,50.8,6.3,251.0,305.0,136.0,414.0,23.8,13.0,16.9,99.7,23.8,23.8,11.6,0.0,338.0,5.0,101.3,558.0,1364.0
2016,10,1,18,2087599580,62.9,6.0,256.0,87.0,88.0,0.0,22.3,14.9,17.4,99.8,22.3,22.3,11.1,0.0,340.0,11.0,101.4,288.0,1364.0
2016,10,1,19,2087599580,82.1,3.7,258.0,0.0,0.0,0.0,18.5,15.4,16.4,99.8,18.5,18.5,6.9,0.0,338.0,20.0,101.4,7.0,1364.0
2016,10,1,20,2087599580,93.0,2.4,269.0,0.0,0.0,0.0,16.8,15.6,16.0,99.8,16.8,16.8,4.4,0.0,340.0,25.0,101.4,0.0,0.0
2016,10,1,21,2087599580,96.1,1.1,280.0,0.0,0.0,0.0,16.1,15.4,15.7,99.8,16.1,16.1,2.0,0.0,338.0,29.0,101.5,0.0,0.0
2016,10,1,22,2087599580,95.1,0.7,96.0,0.0,0.0,0.0,15.7,14.9,15.2,99.9,15.7,15.7,1.3,0.0,336.0,24.0,101.5,0.0,0.0
2016,10,1,23,2087599580,93.2,2.4,113.0,0.0,0.0,0.0,15.7,14.6,15.0,99.9,15.7,15.7,4.5,0.0,330.0,22.0,101.5,0.0,0.0
2016,10,1,24,2087599580,93.3,1.5,173.0,0.0,0.0,0.0,15.6,14.5,14.9,99.8,15.6,15.6,2.8,0.0,326.0,17.0,101.4,0.0,0.0
2016,10,2,1,2087599580,93.3,1.7,197.0,0.0,0.0,0.0,15.2,14.1,14.5,99.9,15.2,15.2,3.2,0.0,315.0,11.0,101.5,0.0,0.0
2016,10,2,2,2087599580,93.8,0.9,189.0,0.0,0.0,0.0,14.6,13.7,14.0,99.9,14.6,14.6,1.7,0.0,320.0,19.0,101.5,0.0,0.0
2016,10,2,3,2087599580,93.6,1.2,136.0,0.0,0.0,0.0,14.2,13.2,13.6,99.8,14.2,14.2,2.1,0.0,325.0,25.0,101.4,0.0,0.0
2016,10,2,4,2087599580,93.1,1.7,116.0,0.0,0.0,0.0,13.9,12.8,13.2,99.8,13.9,13.9,3.2,0.0,324.0,22.0,101.4,0.0,0.0
2016,10,2,5,2087599580,91.6,2.4,109.0,0.0,0.0,0.0,13.8,12.5,13.0,99.8,13.8,13.8,4.5,0.0,322.0,20.0,101.4,0.0,0.0
2016,10,2,6,2087599580,92.5,2.5,171.0,0.0,0.0,0.0,13.5,12.3,12.8,99.8,13.5,13.5,4.6,0.0,320.0,24.0,101.4,0.0,0.0
2016,10,2,7,2087599580,92.3,3.3,174.0,0.0,0.0,0.0,13.8,12.6,13.1,99.8,13.8,13.8,6.0,0.0,315.0,20.0,101.4,0.0,0.0
2016,10,2,8,2087599580,74.4,3.0,153.0,165.0,79.0,356.0,18.0,13.4,15.1,99.9,18.0,18.0,5.6,0.0,311.0,17.0,101.5,209.0,1364.0
2016,10,2,9,2087599580,57.3,3.3,182.0,402.0,119.0,792.0,20.6,11.9,15.3,99.9,20.6,20.6,6.1,0.0,316.0,11.0,101.5,487.0,1364.0
2016,10,2,10,2087599580,47.6,4.5,204.0,606.0,118.0,914.0,22.3,10.6,15.2,99.9,22.3,22.3,8.3,0.0,321.0,5.0,101.5,728.0,1364.0
2016,10,2,11,2087599580,40.3,6.5,219.0,767.0,119.0,965.0,23.8,9.5,15.2,99.9,23.8,23.8,12.0,0.0,320.0,5.0,101.5,917.0,1364.0
2016,10,2,12,2087599580,44.1,8.9,218.0,858.0,123.0,964.0,23.8,10.9,15.9,99.9,23.8,23.8,16.5,0.0,317.0,5.0,101.5,1040.0,1364.0
2016,10,2,13,2087599580,44.2,10.3,226.0,874.0,122.0,942.0,23.5,10.6,15.6,99.9,23.5,23.5,19.1,0.0,313.0,0.0,101.5,1089.0,1364.0
2016,10,2,14,2087599580,45.4,10.2,232.0,820.0,130.0,889.0,22.9,10.5,15.4,99.8,22.9,22.9,18.9,0.0,310.0,0.0,101.4,1060.0,1364.0
2016,10,2,15,2087599580,47.9,8.6,234.0,698.0,154.0,778.0,22.3,10.7,15.2,99.8,22.3,22.3,16.0,0.0,313.0,4.0,101.4,955.0,1364.0
2016,10,2,16,2087599580,51.6,7.3,237.0,508.0,189.0,558.0,21.4,11.0,15.1,99.8,21.4,21.4,13.6,0.0,316.0,9.0,101.4,782.0,1364.0
2016,10,2,17,2087599580,58.5,6.4,243.0,282.0,162.0,298.0,20.2,11.8,15.0,99.7,20.2,20.2,11.9,0.0,322.0,22.0,101.4,552.0,1364.0
2016,10,2,18,2087599580,74.4,7.3,244.0,74.0,74.0,0.0,19.2,14.6,16.2,99.7,19.2,19.2,13.4,0.0,329.0,25.0,101.4,281.0,1364.0
2016,10,2,19,2087599580,92.5,5.1,254.0,0.0,0.0,0.0,16.7,15.5,15.9,99.7,16.7,16.7,9.5,0.0,343.0,42.0,101.4,2.0,1365.0
2016,10,2,20,2087599580,93.5,4.4,275.0,0.0,0.0,0.0,16.3,15.3,15.6,99.8,16.3,16.3,8.2,0.0,351.0,56.0,101.4,0.0,0.0
2016,10,2,21,2087599580,90.7,2.7,242.0,0.0,0.0,0.0,16.2,14.7,15.2,99.8,16.2,16.2,4.9,0.0,360.0,68.0,101.4,0.0,0.0
2016,10,2,22,2087599580,88.6,1.9,215.0,0.0,0.0,0.0,15.5,13.6,14.3,99.8,15.5,15.5,3.5,0.0,349.0,65.0,101.4,0.0,0.0
2016,10,2,23,2087599580,89.0,1.7,166.0,0.0,0.0,0.0,14.8,13.0,13.7,99.8,14.8,14.8,3.2,0.0,337.0,51.0,101.5,0.0,0.0
2016,10,2,24,2087599580,88.0,3.9,199.0,0.0,0.0,0.0,15.7,13.7,14.5,99.9,15.7,15.7,7.2,0.0,313.0,25.0,101.5,0.0,0.0
2016,10,3,1,2087599580,86.9,4.1,174.0,0.0,0.0,0.0,14.9,12.8,13.6,99.9,14.9,14.9,7.7,0.0,300.0,6.0,101.5,0.0,0.0
2016,10,3,2,2087599580,86.3,4.8,154.0,0.0,0.0,0.0,14.5,12.2,13.1,99.8,14.5,14.5,8.8,0.0,296.0,3.0,101.4,0.0,0.0
2016,10,3,3,2087599580,87.3,3.9,143.0,0.0,0.0,0.0,13.3,11.3,12.1,99.8,13.3,13.3,7.1,0.0,293.0,0.0,101.4,0.0,0.0
2016,10,3,4,2087599580,87.4,3.9,128.0,0.0,0.0,0.0,12.6,10.6,11.4,99.8,12.6,12.6,7.2,0.0,290.0,1.0,101.4,0.0,0.0
2016,10,3,5,2087599580,86.4,4.3,118.0,0.0,0.0,0.0,12.3,10.1,11.1,99.8,12.3,12.3,7.9,0.0,288.0,0.0,101.4,0.0,0.0
2016,10,3,6,2087599580,88.4,3.9,141.0,0.0,0.0,0.0,11.9,10.0,10.9,99.8,11.9,11.9,7.2,0.0,292.0,0.0,101.5,0.0,0.0
2016,10,3,7,2087599580,88.1,2.9,135.0,0.0,0.0,0.0,11.5,9.6,10.4,99.8,11.5,11.5,5.3,0.0,288.0,1.0,101.5,0.0,0.0
2016,10,3,8,2087599580,70.1,2.2,152.0,171.0,68.0,440.0,16.0,10.5,12.8,99.8,16.0,16.0,4.1,0.0,288.0,1.0,101.5,206.0,1365.0
2016,10,3,9,2087599580,56.9,1.6,265.0,398.0,120.0,786.0,18.2,9.5,13.1,99.9,18.2,18.2,3.0,0.0,302.0,0.0,101.5,483.0,1365.0
2016,10,3,10,2087599580,50.9,3.1,292.0,592.0,109.0,911.0,19.6,9.2,13.5,99.9,19.6,19.6,5.8,0.0,310.0,0.0,101.5,725.0,1365.0
2016,10,3,11,2087599580,46.2,4.8,289.0,737.0,99.0,954.0,21.0,9.0,14.0,99.9,21.0,21.0,8.9,0.0,316.0,0.0,101.5,913.0,1365.0
2016,10,3,12,2087599580,39.9,5.8,269.0,818.0,114.0,928.0,22.0,7.8,13.8,99.9,22.0,22.0,10.7,0.0,319.0,0.0,101.5,1036.0,1365.0
2016,10,3,13,2087599580,39.6,9.1,267.0,832.0,137.0,876.0,23.0,8.5,14.5,99.9,23.0,23.0,16.9,0.0,320.0,0.0,101.5,1084.0,1365.0
2016,10,3,14,2087599580,44.2,11.0,264.0,777.0,158.0,802.0,22.4,9.6,14.7,99.8,22.4,22.4,20.5,0.0,321.0,0.0,101.5,1055.0,1365.0
2016,10,3,15,2087599580,48.4,10.6,268.0,659.0,191.0,674.0,21.8,10.4,14.9,99.8,21.8,21.8,19.6,0.0,322.0,0.0,101.4,949.0,1365.0
2016,10,3,16,2087599580,52.9,9.8,273.0,490.0,180.0,546.0,21.0,11.0,14.9,99.8,21.0,21.0,18.1,0.0,321.0,0.0,101.4,776.0,1365.0
2016,10,3,17,2087599580,57.9,8.3,278.0,287.0,155.0,329.0,20.0,11.5,14.8,99.7,20.0,20.0,15.3,0.0,320.0,0.0,101.3,545.0,1365.0
2016,10,3,18,2087599580,65.1,6.4,281.0,78.0,78.0,0.0,19.1,12.4,15.0,99.7,19.1,19.1,11.8,0.0,323.0,0.0,101.3,275.0,1365.0
2016,10,3,19,2087599580,78.1,4.9,294.0,0.0,0.0,0.0,16.5,12.7,14.1,99.7,16.5,16.5,9.1,0.0,318.0,0.0,101.4,0.0,0.0
2016,10,3,20,2087599580,83.8,4.2,316.0,0.0,0.0,0.0,15.4,12.7,13.8,99.7,15.4,15.4,7.8,0.0,313.0,0.0,101.4,0.0,0.0
2016,10,3,21,2087599580,88.7,2.0,348.0,0.0,0.0,0.0,14.4,12.5,13.3,99.7,14.4,14.4,3.7,0.0,310.0,0.0,101.3,0.0,0.0
2016,10,3,22,2087599580,88.6,1.8,72.0,0.0,0.0,0.0,13.9,12.1,12.8,99.7,13.9,13.9,3.3,0.0,308.0,0.0,101.3,0.0,0.0
2016,10,3,23,2087599580,87.7,3.2,111.0,0.0,0.0,0.0,13.9,11.9,12.7,99.7,13.9,13.9,5.8,0.0,307.0,0.0,101.3,0.0,0.0
2016,10,3,24,2087599580,87.3,4.0,145.0,0.0,0.0,0.0,14.5,12.4,13.2,99.6,14.5,14.5,7.4,0.0,312.0,0.0,101.3,0.0,0.0
2016,10,4,1,2087599580,88.6,2.4,168.0,0.0,0.0,0.0,13.8,12.0,12.7,99.7,13.8,13.8,4.4,0.0,314.0,0.0,101.3,0.0,0.0
2016,10,4,2,2087599580,89.3,1.6,167.0,0.0,0.0,0.0,13.3,11.6,12.3,99.7,13.3,13.3,3.0,0.0,309.0,0.0,101.3,0.0,0.0
2016,10,4,3,2087599580,89.0,2.4,121.0,0.0,0.0,0.0,13.0,11.3,12.0,99.6,13.0,13.0,4.4,0.0,306.0,0.0,101.2,0.0,0.0
2016,10,4,4,2087599580,88.6,3.5,104.0,0.0,0.0,0.0,13.2,11.4,12.1,99.6,13.2,13.2,6.6,0.0,304.0,0.0,101.2,0.0,0.0
2016,10,4,5,2087599580,87.3,4.5,99.0,0.0,0.0,0.0,13.5,11.4,12.3,99.6,13.5,13.5,8.3,0.0,304.0,0.0,101.2,0.0,0.0
2016,10,4,6,2087599580,85.6,5.1,111.0,0.0,0.0,0.0,13.3,10.9,11.9,99.6,13.3,13.3,9.4,0.0,302.0,0.0,101.2,0.0,0.0
2016,10,4,7,2087599580,84.9,4.3,107.0,0.0,0.0,0.0,13.0,10.5,11.6,99.6,13.0,13.0,7.9,0.0,303.0,0.0,101.2,0.0,0.0
2016,10,4,8,2087599580,63.0,3.2,115.0,165.0,68.0,420.0,17.1,10.0,13.0,99.7,17.1,17.1,6.0,0.0,303.0,0.0,101.3,202.0,1366.0
2016,10,4,9,2087599580,53.3,2.1,199.0,392.0,116.0,784.0,19.9,10.1,14.0,99.7,19.9,19.9,3.9,0.0,314.0,0.0,101.4,479.0,1366.0
2016,10,4,10,2087599580,49.5,3.4,234.0,586.0,105.0,911.0,21.1,10.2,14.6,99.7,21.1,21.1,6.3,0.0,320.0,0.0,101.4,721.0,1366.0
2016,10,4,11,2087599580,46.9,5.1,242.0,731.0,99.0,949.0,22.3,10.4,15.1,99.7,22.3,22.3,9.5,0.0,323.0,3.0,101.3,909.0,1366.0
2016,10,4,12,2087599580,43.8,6.7,227.0,816.0,110.0,935.0,23.2,10.2,15.3,99.7,23.2,23.2,12.5,0.0,325.0,3.0,101.3,1031.0,1366.0
2016,10,4,13,2087599580,43.6,8.7,236.0,829.0,138.0,875.0,23.9,10.8,15.8,99.6,23.9,23.9,16.1,0.0,327.0,0.0,101.2,1079.0,1366.0
2016,10,4,14,2087599580,47.0,10.4,240.0,774.0,152.0,809.0,23.4,11.4,16.0,99.5,23.4,23.4,19.3,0.0,329.0,3.0,101.1,1049.0,1366.0
2016,10,4,15,2087599580,51.7,10.1,243.0,656.0,180.0,690.0,22.6,12.2,16.1,99.5,22.6,22.6,18.7,0.0,328.0,0.0,101.1,944.0,1366.0
2016,10,4,16,2087599580,57.6,8.9,245.0,487.0,154.0,591.0,21.6,12.9,16.1,99.5,21.6,21.6,16.6,0.0,326.0,1.0,101.1,770.0,1366.0
2016,10,4,17,2087599580,64.7,7.1,248.0,283.0,152.0,332.0,20.3,13.5,16.0,99.5,20.3,20.3,13.1,0.0,322.0,0.0,101.1,539.0,1366.0
2016,10,4,18,2087599580,79.8,6.6,238.0,75.0,75.0,0.0,18.4,14.9,16.1,99.5,18.4,18.4,12.2,0.0,320.0,0.0,101.2,268.0,1366.0
2016,10,4,19,2087599580,94.8,3.5,241.0,0.0,0.0,0.0,15.9,15.0,15.3,99.6,15.9,15.9,6.4,0.0,317.0,12.0,101.2,0.0,0.0
2016,10,4,20,2087599580,93.4,1.7,254.0,0.0,0.0,0.0,15.2,14.2,14.5,99.6,15.2,15.2,3.1,0.0,344.0,48.0,101.3,0.0,0.0
2016,10,4,21,2087599580,90.9,0.3,166.0,0.0,0.0,0.0,16.0,14.5,15.0,99.7,16.0,16.0,0.5,0.0,362.0,75.0,101.3,0.0,0.0
2016,10,4,22,2087599580,88.3,1.9,97.0,0.0,0.0,0.0,15.9,13.9,14.7,99.7,15.9,15.9,3.5,0.0,360.0,71.0,101.3,0.0,0.0
2016,10,4,23,2087599580,90.5,2.8,102.0,0.0,0.0,0.0,14.2,12.7,13.3,99.7,14.2,14.2,5.3,0.0,324.0,31.0,101.3,0.0,0.0
2016,10,4,24,2087599580,90.7,3.4,160.0,0.0,0.0,0.0,14.3,12.9,13.4,99.6,14.4,14.4,6.4,0.0,315.0,18.0,101.2,0.0,0.0
2016,10,5,1,2087599580,91.5,2.5,196.0,0.0,0.0,0.0,13.4,12.0,12.6,99.6,13.4,13.4,4.7,0.0,313.0,20.0,101.2,0.0,0.0
2016,10,5,2,2087599580,92.7,2.0,202.0,0.0,0.0,0.0,12.8,11.6,12.1,99.6,12.8,12.8,3.8,0.0,317.0,23.0,101.2,0.0,0.0
2016,10,5,3,2087599580,92.7,1.4,154.0,0.0,0.0,0.0,12.5,11.3,11.8,99.6,12.5,12.5,2.5,0.0,323.0,30.0,101.2,0.0,0.0
2016,10,5,4,2087599580,92.3,2.3,112.0,0.0,0.0,0.0,12.5,11.3,11.7,99.6,12.5,12.5,4.2,0.0,327.0,38.0,101.2,0.0,0.0
2016,10,5,5,2087599580,91.2,3.5,99.0,0.0,0.0,0.0,12.8,11.4,12.0,99.6,12.8,12.8,6.5,0.0,327.0,35.0,101.2,0.0,0.0
2016,10,5,6,2087599580,91.6,3.4,126.0,0.0,0.0,0.0,13.0,11.7,12.2,99.6,13.0,13.0,6.3,0.0,331.0,46.0,101.2,0.0,0.0
2016,10,5,7,2087599580,91.2,1.6,99.0,0.0,0.0,0.0,12.1,10.7,11.3,99.6,12.1,12.1,3.0,0.0,324.0,31.0,101.2,0.0,0.0
2016,10,5,8,2087599580,78.4,1.5,81.0,144.0,81.0,278.0,16.6,12.9,14.3,99.6,16.6,16.6,2.8,0.0,317.0,34.0,101.2,199.0,1367.0
2016,10,5,9,2087599580,64.7,2.1,245.0,365.0,92.0,783.0,19.0,12.2,14.8,99.7,19.0,19.0,3.9,0.0,320.0,26.0,101.3,476.0,1367.0
2016,10,5,10,2087599580,58.9,4.2,255.0,543.0,76.0,891.0,20.0,11.7,14.9,99.7,20.0,20.0,7.8,0.0,329.0,34.0,101.3,717.0,1367.0
2016,10,5,11,2087599580,55.7,6.2,260.0,705.0,93.0,924.0,21.0,11.8,15.3,99.7,21.0,21.0,11.5,0.0,328.0,48.0,101.3,905.0,1367.0
2016,10,5,12,2087599580,59.6,6.1,234.0,798.0,130.0,890.0,22.1,13.9,16.8,99.7,22.1,22.1,11.2,0.0,334.0,67.0,101.3,1027.0,1367.0
2016,10,5,13,2087599580,56.6,7.7,256.0,808.0,147.0,841.0,23.0,14.0,17.2,99.7,23.0,23.0,14.3,0.0,342.0,72.0,101.3,1074.0,1367.0
2016,10,5,14,2087599580,56.6,9.5,262.0,750.0,168.0,762.0,23.3,14.2,17.4,99.6,23.3,23.3,17.6,0.0,344.0,81.0,101.2,1044.0,1367.0
2016,10,5,15,2087599580,60.4,9.7,262.0,662.0,140.0,761.0,22.6,14.6,17.4,99.5,22.6,22.6,18.0,0.0,334.0,35.0,101.1,938.0,1367.0
2016,10,5,16,2087599580,64.9,9.7,264.0,488.0,146.0,611.0,21.9,15.1,17.4,99.5,22.0,22.0,17.9,0.0,331.0,11.0,101.1,764.0,1367.0
2016,10,5,17,2087599580,72.1,8.7,267.0,279.0,150.0,330.0,20.8,15.6,17.4,99.5,20.8,20.8,16.2,0.0,329.0,0.0,101.1,533.0,1367.0
2016,10,5,18,2087599580,82.8,6.4,262.0,72.0,72.0,0.0,19.1,16.1,17.1,99.6,19.1,19.1,11.9,0.0,323.0,4.0,101.2,262.0,1367.0
2016,10,5,19,2087599580,96.5,5.7,284.0,0.0,0.0,0.0,16.9,16.3,16.5,99.6,16.9,16.9,10.6,0.0,323.0,12.0,101.3,0.0,0.0
2016,10,5,20,2087599580,93.1,5.1,300.0,0.0,0.0,0.0,17.5,16.3,16.7,99.7,17.5,17.5,9.4,0.0,374.0,81.0,101.3,0.0,0.0
2016,10,5,21,2087599580,87.9,3.9,319.0,0.0,0.0,0.0,17.9,15.8,16.5,99.6,17.9,17.9,7.3,0.0,393.0,93.0,101.3,0.0,0.0
2016,10,5,22,2087599580,84.6,3.3,350.0,0.0,0.0,0.0,17.9,15.3,16.2,99.6,17.9,17.9,6.1,0.0,401.0,100.0,101.3,0.0,0.0
2016,10,5,23,2087599580,86.2,3.0,15.0,0.0,0.0,0.0,17.3,15.0,15.8,99.6,17.3,17.3,5.5,0.0,380.0,78.0,101.2,0.0,0.0
2016,10,5,24,2087599580,91.5,0.9,156.0,0.0,0.0,0.0,15.1,13.7,14.2,99.5,15.1,15.1,1.7,0.0,345.0,52.0,101.1,0.0,0.0
2016,10,6,1,2087599580,92.7,1.4,328.0,0.0,0.0,0.0,13.9,12.8,13.2,99.6,13.9,13.9,2.5,0.0,307.0,33.0,101.2,0.0,0.0
2016,10,6,2,2087599580,94.2,1.4,45.0,0.0,0.0,0.0,14.4,13.5,13.8,99.6,14.4,14.4,2.6,0.0,310.0,47.0,101.2,0.0,0.0
2016,10,6,3,2087599580,94.1,2.7,72.0,0.0,0.0,0.0,15.0,14.1,14.4,99.6,15.0,15.0,5.0,0.0,311.0,48.0,101.2,0.0,0.0
2016,10,6,4,2087599580,93.4,3.8,68.0,0.0,0.0,0.0,15.2,14.1,14.5,99.5,15.2,15.2,7.0,0.0,304.0,37.0,101.2,0.0,0.0
2016,10,6,5,2087599580,88.2,4.0,57.0,0.0,0.0,0.0,15.2,13.3,14.0,99.5,15.2,15.2,7.5,0.0,301.0,9.0,101.1,0.0,0.0
2016,10,6,6,2087599580,85.1,2.9,76.0,0.0,0.0,0.0,14.6,12.1,13.1,99.5,14.6,14.6,5.3,0.0,303.0,0.0,101.2,0.0,0.0
2016,10,6,7,2087599580,79.5,3.1,38.0,0.0,0.0,0.0,14.7,11.2,12.7,99.6,14.7,14.7,5.8,0.0,305.0,4.0,101.2,0.0,0.0
2016,10,6,8,2087599580,62.3,4.1,21.0,159.0,66.0,416.0,17.8,10.5,13.5,99.6,17.8,17.8,7.5,0.0,308.0,7.0,101.2,195.0,1367.0
2016,10,6,9,2087599580,46.7,2.2,340.0,391.0,122.0,778.0,21.3,9.5,14.3,99.6,21.3,21.3,4.0,0.0,313.0,2.0,101.2,472.0,1367.0
2016,10,6,10,2087599580,35.9,2.8,284.0,594.0,121.0,907.0,24.6,8.5,15.1,99.7,24.6,24.6,5.2,0.0,319.0,8.0,101.3,713.0,1367.0
2016,10,6,11,2087599580,31.5,4.8,264.0,740.0,106.0,963.0,26.9,8.6,15.9,99.7,26.9,26.4,8.9,0.0,325.0,0.0,101.3,901.0,1367.0
2016,10,6,12,2087599580,29.7,3.7,248.0,820.0,104.0,959.0,28.6,9.2,16.7,99.6,28.6,27.5,6.8,0.0,337.0,2.0,101.2,1022.0,1367.0
2016,10,6,13,2087599580,28.1,6.6,252.0,836.0,125.0,909.0,28.7,8.4,16.5,99.6,28.7,27.5,12.3,0.0,337.0,4.0,101.1,1069.0,1367.0
2016,10,6,14,2087599580,29.5,8.3,255.0,780.0,137.0,847.0,28.1,8.7,16.4,99.5,28.1,27.2,15.4,0.0,332.0,2.0,101.1,1039.0,1367.0
2016,10,6,15,2087599580,31.8,8.4,256.0,660.0,176.0,709.0,27.3,9.1,16.2,99.5,27.3,26.7,15.5,0.0,331.0,0.0,101.1,932.0,1368.0
2016,10,6,16,2087599580,34.3,8.2,258.0,487.0,162.0,587.0,26.4,9.4,16.1,99.5,26.4,26.4,15.1,0.0,329.0,2.0,101.1,758.0,1368.0
2016,10,6,17,2087599580,38.5,7.0,261.0,279.0,145.0,348.0,25.1,10.0,15.9,99.5,25.1,25.1,13.0,0.0,326.0,3.0,101.1,527.0,1368.0
2016,10,6,18,2087599580,56.2,3.1,261.0,68.0,68.0,0.0,21.7,12.6,16.0,99.5,21.7,21.7,5.8,0.0,326.0,3.0,101.1,256.0,1368.0
2016,10,6,19,2087599580,67.1,2.4,252.0,0.0,0.0,0.0,18.1,11.9,14.3,99.5,18.1,18.1,4.5,0.0,317.0,2.0,101.1,0.0,0.0
2016,10,6,20,2087599580,69.2,1.2,246.0,0.0,0.0,0.0,17.2,11.5,13.7,99.5,17.2,17.2,2.3,0.0,311.0,3.0,101.1,0.0,0.0
2016,10,6,21,2087599580,67.8,1.0,277.0,0.0,0.0,0.0,16.8,10.8,13.2,99.6,16.8,16.8,1.8,0.0,312.0,9.0,101.2,0.0,0.0
2016,10,6,22,2087599580,65.3,0.9,326.0,0.0,0.0,0.0,16.6,10.1,12.8,99.6,16.6,16.6,1.7,0.0,315.0,15.0,101.2,0.0,0.0
2016,10,6,23,2087599580,62.6,1.4,10.0,0.0,0.0,0.0,16.7,9.5,12.5,99.6,16.7,16.7,2.7,0.0,317.0,12.0,101.2,0.0,0.0
2016,10,6,24,2087599580,68.0,0.7,0.0,0.0,0.0,0.0,15.9,10.0,12.5,99.6,15.9,15.9,1.4,0.0,314.0,13.0,101.3,0.0,0.0
